alcohol,citric acid,sulphates,chlorides,Total_Acidity,pH,Bounded_Sulfur_Dioxide,OUTPUT_LABEL
10.5,0.28,0.53,0.047,6.9799999999999995,3.22,190.0,0
9.8,0.38,0.54,0.049,7.08,3.3,132.0,0
10.6,0.35,0.69,0.037000000000000005,6.28,3.16,104.0,0
11.5,0.26,0.4,0.034,5.449999999999999,3.38,84.0,0
10.8,0.29,0.38,0.048,6.51,3.22,98.0,0
10.7,0.35,0.5,0.063,7.31,3.22,106.0,0
11.0,0.3,0.58,0.031,6.77,3.17,60.0,0
10.5,0.36,0.59,0.045,6.86,3.3,107.0,0
8.7,0.67,0.44,0.045,7.47,3.16,106.0,0
9.5,0.43,0.46,0.053,8.36,3.4,117.0,0
9.2,0.05,0.5,0.054000000000000006,6.4,3.43,110.0,0
10.5,0.22,0.4,0.05,6.01,3.3,110.0,0
12.7,0.27,0.41,0.042,6.31,3.32,101.0,1
11.8,0.3,0.36,0.026000000000000002,9.55,2.94,57.0,0
9.5,0.37,0.48,0.047,6.46,3.19,147.0,0
12.0,0.32,0.46,0.048,7.1499999999999995,3.28,68.0,1
12.2,0.34,0.43,0.035,7.24,3.18,66.0,0
9.9,0.33,0.38,0.051,7.16,3.39,114.0,0
10.7,0.27,0.76,0.036000000000000004,6.52,3.05,76.0,1
9.3,0.32,0.42,0.047,5.845,3.12,128.0,0
9.5,0.21,0.44,0.045,6.090000000000001,3.32,78.0,0
9.7,0.32,0.46,0.047,6.91,3.39,111.0,0
9.0,0.38,0.44,0.057999999999999996,7.430000000000001,3.09,139.0,0
8.9,0.3,0.46,0.055999999999999994,7.8,3.14,159.5,1
13.0,0.27,0.53,0.032,7.78,3.17,78.0,1
9.8,0.31,0.46,0.045,6.92,3.41,91.0,1
10.6,0.3,0.63,0.038,7.01,3.36,112.0,0
10.0,0.14,0.45,0.037000000000000005,6.51,3.38,101.0,0
10.5,0.49,0.34,0.048,8.67,2.88,85.0,0
12.7,0.3,0.43,0.031,6.3999999999999995,3.39,113.0,1
10.7,0.14,0.33,0.046,7.92,3.22,77.0,0
10.0,0.24,0.54,0.054000000000000006,7.49,3.36,197.0,0
10.0,0.34,0.49,0.05,6.45,3.21,71.0,0
9.5,0.44,0.42,0.05,7.13,3.14,126.0,0
10.9,0.31,0.38,0.028999999999999998,7.68,3.03,107.0,0
12.4,0.74,0.4,0.05,8.67,3.28,99.0,0
10.5,0.33,0.38,0.033,8.08,3.12,52.0,1
10.0,0.34,0.52,0.059000000000000004,8.93,3.17,198.0,0
10.0,0.09,0.46,0.04,7.109999999999999,3.19,89.0,0
12.8,0.29,0.36,0.037000000000000005,6.59,3.17,108.0,1
11.0,0.49,0.38,0.037000000000000005,7.590000000000001,3.2,95.0,1
10.8,0.25,0.54,0.052000000000000005,7.0,3.09,84.0,0
10.3,0.33,0.31,0.031,8.82,2.83,57.0,0
11.4,0.38,0.53,0.037000000000000005,6.8500000000000005,3.09,64.0,0
11.0,0.43,0.45,0.044000000000000004,8.32,3.22,101.0,0
9.0,0.42,0.4,0.051,6.45,3.02,136.0,0
9.3,0.36,0.55,0.052000000000000005,6.84,3.44,194.0,0
9.6,0.39,0.58,0.04,6.96,3.32,102.0,1
10.5,0.28,0.48,0.04,6.42,3.19,101.0,0
11.5,0.49,0.32,0.039,9.3,2.94,52.0,0
12.0,0.38,0.55,0.034,8.219999999999999,2.8,50.0,0
10.4,0.25,0.58,0.024,6.02,3.37,88.0,0
9.8,0.25,0.43,0.045,6.859999999999999,3.33,133.0,0
12.2,0.28,0.32,0.018000000000000002,6.83,3.24,62.0,0
12.8,0.23,0.48,0.035,6.550000000000001,3.46,108.0,0
11.4,0.37,0.45,0.025,6.9,3.11,61.0,0
9.5,0.24,0.67,0.053,7.05,3.37,170.0,0
12.8,0.22,0.53,0.032,7.140000000000001,3.26,80.0,1
11.5,0.27,0.52,0.040999999999999995,7.369999999999999,3.04,88.0,1
9.55,0.18,0.58,0.057999999999999996,6.08,3.23,101.0,0
10.4,0.31,0.59,0.053,7.3,3.31,179.0,0
9.3,0.7,0.73,0.039,8.969999999999999,3.0,137.0,0
8.8,0.36,0.41,0.038,6.73,3.26,90.0,0
11.5,0.28,0.37,0.027999999999999997,7.65,2.94,64.0,1
10.2,0.28,0.45,0.040999999999999995,6.779999999999999,3.13,108.0,0
9.4,0.65,0.62,0.046,7.4799999999999995,3.33,129.0,0
11.0,0.31,0.68,0.043,6.51,3.49,87.0,0
10.5,0.23,0.51,0.034,5.56,3.82,112.0,1
10.8,0.16,0.38,0.051,5.605,3.4,84.0,0
12.4,0.0,0.46,0.038,5.859999999999999,3.44,98.0,0
10.8,0.31,0.49,0.028999999999999998,7.12,3.08,90.0,0
10.4,0.31,0.67,0.049,6.58,3.6,91.0,1
9.6,0.3,0.5,0.047,7.07,3.16,91.0,0
9.1,0.34,0.4,0.05,7.12,3.19,124.0,0
9.2,0.27,0.51,0.035,6.84,3.24,142.0,0
9.0,0.29,0.5,0.051,6.28,3.14,138.0,0
11.2,0.49,0.3,0.037000000000000005,8.4,3.1,148.0,1
10.8,0.45,0.47,0.033,9.94,2.74,48.0,0
8.9,0.31,0.53,0.053,7.9799999999999995,3.06,94.0,0
11.0,0.26,0.42,0.049,6.2,3.15,71.0,0
8.8,0.33,0.67,0.043,7.28,3.34,121.0,0
11.3,0.47,0.59,0.040999999999999995,7.75,2.92,68.0,0
8.7,0.55,0.58,0.055999999999999994,7.720000000000001,2.96,185.0,0
11.4,0.4,0.7,0.047,7.03,3.23,128.0,0
11.0,0.18,0.4,0.031,6.06,3.42,74.0,1
9.8,0.24,0.53,0.048,6.8100000000000005,3.44,89.0,0
10.1,0.09,0.44,0.039,7.01,3.12,88.0,0
9.0,0.19,0.38,0.068,6.7700000000000005,3.03,83.0,0
12.5,0.28,0.34,0.038,7.07,3.24,63.0,0
10.4,0.24,0.6,0.038,6.859999999999999,3.35,109.0,0
10.0,0.39,0.43,0.04,6.71,3.32,156.0,0
11.4,0.3,0.49,0.031,7.359999999999999,3.19,115.0,0
9.9,0.21,0.41,0.049,6.96,3.18,145.0,0
11.7,0.33,0.39,0.039,7.180000000000001,3.07,82.0,0
10.0,0.24,0.54,0.054000000000000006,7.49,3.36,197.0,0
10.5,0.36,0.48,0.034,7.93,3.42,146.0,0
10.8,0.35,0.62,0.043,7.0600000000000005,3.25,161.0,0
12.5,0.29,0.31,0.043,7.16,3.16,81.0,0
10.0,0.12,0.42,0.040999999999999995,6.970000000000001,3.21,76.0,0
9.0,0.34,0.55,0.054000000000000006,7.92,3.22,153.0,0
8.6,0.62,0.49,0.040999999999999995,7.6000000000000005,3.08,119.0,0
10.3,0.25,0.54,0.045,7.6,3.18,90.0,0
11.3,0.29,0.48,0.044000000000000004,7.4799999999999995,3.2,131.0,1
9.5,0.45,0.48,0.038,6.8999999999999995,3.18,146.0,0
9.9,0.29,0.54,0.053,7.2,3.29,165.0,0
9.0,0.74,0.67,0.044000000000000004,7.279999999999999,3.38,132.0,0
9.3,0.27,0.59,0.061,7.390000000000001,2.99,103.0,0
10.9,0.28,0.45,0.039,6.9799999999999995,3.11,84.0,1
10.7,0.26,0.72,0.024,7.15,3.16,99.0,1
12.9,0.33,0.32,0.044000000000000004,5.72,3.17,52.0,1
11.6,0.3,0.51,0.047,7.07,3.16,104.0,0
10.0,0.18,0.5,0.027999999999999997,6.470000000000001,3.41,91.0,0
9.5,0.26,0.5,0.054000000000000006,6.640000000000001,3.12,135.0,0
11.1,0.45,0.33,0.022000000000000002,9.08,3.01,35.0,1
9.0,0.29,0.38,0.054000000000000006,8.1,3.16,112.0,0
10.1,0.28,0.56,0.043,7.55,3.38,94.0,0
10.4,0.31,0.57,0.05,7.2,3.28,184.0,0
11.7,0.32,0.31,0.038,8.18,3.05,67.0,0
9.5,0.26,0.68,0.079,6.96,3.31,180.5,0
10.6,0.43,0.62,0.044000000000000004,7.630000000000001,3.22,91.0,0
12.0,0.34,0.68,0.037000000000000005,6.76,3.01,74.0,0
11.3,0.39,0.75,0.02,6.76,3.25,54.0,1
9.8,0.29,0.38,0.039,7.12,3.19,57.0,1
11.3,0.27,0.59,0.035,7.53,3.04,81.0,1
10.4,0.31,0.59,0.053,7.3,3.31,179.0,0
13.0,0.28,0.41,0.032,7.13,3.19,93.0,0
9.4,0.36,0.47,0.045,8.94,3.17,108.0,0
10.7,0.35,0.47,0.054000000000000006,7.58,3.18,117.0,0
10.0,0.12,0.41,0.04,7.07,3.18,81.0,0
10.1,0.28,0.33,0.046,6.83,3.33,105.0,1
11.3,0.29,0.49,0.042,4.845,3.76,55.0,0
10.5,0.38,0.5,0.051,6.57,3.45,133.0,1
11.4,0.38,0.54,0.040999999999999995,7.04,3.03,59.0,0
9.4,0.17,0.49,0.033,7.300000000000001,3.08,127.0,0
12.0,0.32,0.66,0.04,6.97,3.16,71.0,0
13.7,0.29,0.33,0.03,6.07,3.41,91.0,1
14.05,0.01,0.72,0.040999999999999995,6.41,3.26,73.0,1
11.5,0.32,0.74,0.037000000000000005,6.64,3.4,71.0,1
9.7,0.49,0.58,0.055,7.7,3.52,139.0,0
11.4,0.39,0.4,0.04,6.85,3.35,49.0,1
9.0,0.3,0.54,0.051,6.83,3.04,85.0,0
9.4,0.28,0.43,0.054000000000000006,8.8,3.21,120.0,0
12.9,0.34,0.45,0.04,6.99,3.25,67.0,0
9.1,0.25,0.4,0.055999999999999994,6.38,3.19,157.0,0
9.4,0.48,0.5,0.042,7.27,3.2,124.0,0
10.9,0.28,0.39,0.046,7.470000000000001,3.17,35.0,0
10.5,0.31,0.47,0.043,6.5600000000000005,3.35,115.0,0
8.8,0.36,0.43,0.039,6.430000000000001,3.23,93.0,0
9.8,0.37,0.56,0.042,7.21,3.26,131.0,0
10.2,0.2,0.39,0.043,6.03,3.21,115.0,0
9.0,0.22,0.47,0.047,7.06,3.1,153.0,0
9.7,0.49,0.53,0.037000000000000005,6.66,3.38,124.0,0
11.1,0.35,0.56,0.048,7.36,3.05,94.0,0
9.4,0.4,0.69,0.052000000000000005,7.140000000000001,3.2,117.0,0
10.3,0.39,0.54,0.055,7.31,3.37,176.0,0
9.6,0.38,0.54,0.046,7.2,3.32,149.0,0
12.3,0.26,0.38,0.037000000000000005,7.1,3.04,105.0,0
9.2,0.32,0.45,0.063,7.885,3.0,169.0,0
11.06666667,0.29,0.5,0.05,6.01,3.31,110.0,0
11.1,0.32,0.48,0.054000000000000006,7.45,3.17,81.0,0
10.5,0.36,0.53,0.052000000000000005,6.7,3.38,123.0,0
9.3,0.42,0.34,0.067,7.515000000000001,3.19,107.0,0
10.5,0.49,0.98,0.053,6.640000000000001,3.01,95.0,0
9.7,0.49,0.58,0.055,7.7,3.52,139.0,0
11.9,0.28,0.4,0.04,7.67,3.02,76.0,0
10.5,0.26,0.54,0.049,7.44,3.26,136.0,0
9.1,0.33,0.44,0.049,7.56,3.06,153.5,1
10.3,0.39,0.53,0.043,5.79,3.23,50.0,0
11.8,0.3,0.4,0.033,6.53,3.28,75.0,0
11.1,0.29,0.36,0.034,6.02,3.14,55.0,1
10.1,0.34,0.44,0.040999999999999995,6.3,3.14,163.0,0
11.2,0.36,0.37,0.042,8.09,3.26,123.0,1
10.2,0.22,0.29,0.036000000000000004,7.989999999999999,3.03,94.0,0
10.8,0.41,0.49,0.052000000000000005,7.37,3.19,102.0,0
11.5,0.49,0.35,0.057,8.399999999999999,3.19,94.0,0
9.3,0.24,0.44,0.07400000000000001,6.38,3.19,142.0,0
9.9,0.37,0.53,0.043,6.94,3.08,109.0,0
9.1,0.3,0.51,0.057,7.64,3.26,148.0,0
9.8,0.22,0.45,0.048,6.6899999999999995,3.24,120.0,0
10.2,0.31,0.59,0.045,6.71,3.02,106.0,0
10.2,0.74,0.45,0.035,7.64,3.26,105.0,0
9.4,0.3,0.49,0.052000000000000005,6.84,3.37,125.0,0
9.0,0.21,0.48,0.055999999999999994,7.2,3.11,110.0,0
9.6,0.35,0.5,0.055999999999999994,7.98,3.27,86.0,0
12.9,0.39,0.64,0.031,6.180000000000001,3.08,100.0,1
11.2,0.38,0.59,0.038,6.09,3.11,87.0,0
8.7,0.27,0.43,0.05,7.5600000000000005,2.9,110.0,1
10.7,0.28,0.37,0.048,7.0,3.19,82.0,0
10.1,0.2,0.43,0.034,6.75,3.33,99.0,0
10.4,0.19,0.43,0.044000000000000004,5.73,3.19,122.0,0
10.4,0.4,0.47,0.038,7.5200000000000005,3.2,109.0,0
8.7,0.66,0.46,0.051,7.8100000000000005,3.05,117.0,0
9.9,0.27,0.51,0.048,6.38,3.21,121.0,0
13.0,0.29,0.35,0.032,7.71,2.96,48.0,1
12.3,0.44,0.76,0.047,7.54,3.01,93.0,0
9.5,0.37,0.64,0.16899999999999998,8.13,3.02,188.0,0
9.4,0.25,0.38,0.038,6.57,3.28,103.0,0
9.0,0.46,0.58,0.059000000000000004,8.379999999999999,3.27,145.0,0
10.3,0.48,0.41,0.057,8.46,3.15,67.0,0
11.0,0.22,0.37,0.047,7.59,3.24,161.0,0
8.9,0.17,0.4,0.042,7.220000000000001,3.13,150.0,0
11.3,0.24,0.44,0.040999999999999995,6.31,3.31,118.0,0
10.4,0.19,0.43,0.049,5.85,3.25,124.0,0
10.5,0.31,0.69,0.06,7.505,3.72,76.0,0
11.45,0.34,0.44,0.036000000000000004,6.24,3.44,132.0,0
10.65,0.28,0.55,0.037000000000000005,6.08,3.29,64.0,1
9.3,0.56,0.49,0.053,6.859999999999999,3.11,109.0,0
10.93333333,0.21,0.34,0.040999999999999995,6.69,2.99,83.0,0
10.2,0.44,0.62,0.046,8.459999999999999,3.14,62.0,0
12.7,0.34,0.36,0.018000000000000002,7.260000000000001,3.28,62.0,1
9.9,0.32,0.4,0.057999999999999996,7.430000000000001,3.19,139.0,0
9.4,0.38,0.57,0.126,7.83,2.98,150.0,0
9.3,0.34,0.48,0.067,7.03,3.11,121.0,0
9.5,0.24,0.43,0.075,6.2,3.21,152.0,0
12.1,0.27,0.68,0.03,6.0200000000000005,3.55,70.0,0
11.5,0.34,0.59,0.04,6.68,3.32,105.0,1
11.7,0.33,0.44,0.035,7.6000000000000005,3.17,99.0,1
9.4,0.17,0.49,0.033,7.300000000000001,3.08,127.0,0
12.7,0.48,0.79,0.026000000000000002,6.82,3.22,70.0,0
9.7,0.29,0.41,0.064,7.2299999999999995,3.16,59.5,1
8.6,0.58,0.49,0.039,8.040000000000001,3.06,110.0,0
8.9,0.3,0.46,0.055999999999999994,7.8,3.14,159.5,1
11.7,0.32,0.33,0.045,7.36,3.09,94.0,1
10.2,0.39,0.64,0.053,7.03,3.18,123.0,0
9.1,0.23,0.54,0.055,6.720000000000001,3.26,140.0,0
10.4,0.3,0.37,0.037000000000000005,7.74,3.25,99.0,0
12.0,0.32,0.45,0.040999999999999995,7.56,3.07,65.0,0
9.0,0.25,0.55,0.042,6.28,3.08,100.0,0
9.6,0.33,0.58,0.031,8.12,3.07,147.0,0
8.9,0.71,0.46,0.038,7.67,3.03,96.0,0
11.4,0.36,0.54,0.036000000000000004,6.77,3.05,72.0,0
10.6,0.34,0.41,0.04,8.1,3.14,89.0,0
9.5,0.14,0.44,0.032,6.180000000000001,3.28,112.0,0
8.8,0.5,0.64,0.054000000000000006,6.7,2.94,171.0,0
10.0,0.37,0.72,0.047,7.66,3.46,105.0,0
11.9,0.32,0.59,0.027999999999999997,6.72,3.27,56.0,1
10.1,0.19,0.34,0.045,6.77,3.16,77.0,0
9.5,0.33,0.49,0.039,8.16,2.93,139.0,0
9.4,0.27,0.69,0.04,6.78,3.19,135.0,0
9.9,0.28,0.44,0.05,8.07,3.15,106.0,0
9.7,0.32,0.54,0.038,6.74,3.45,155.0,1
9.1,0.45,0.53,0.048,6.75,3.2,136.0,0
10.4,0.36,0.68,0.036000000000000004,5.97,3.43,59.0,1
9.6,0.38,0.5,0.048,6.83,3.14,106.0,0
11.0,0.33,0.47,0.045,8.14,3.07,91.0,0
9.8,0.71,0.46,0.152,6.19,3.12,46.0,0
12.6,0.33,0.44,0.043,7.6,3.34,97.0,1
8.9,0.28,0.55,0.052000000000000005,6.88,3.09,156.0,0
9.4,0.48,0.59,0.042,7.71,3.06,142.0,0
10.5,0.32,0.49,0.062,7.46,3.23,91.0,0
9.6,0.29,0.38,0.049,7.55,3.43,120.0,0
13.0,0.2,0.45,0.027000000000000003,5.51,3.56,90.0,1
10.5,0.35,0.38,0.05,8.5,3.13,62.0,0
8.5,0.49,0.44,0.06,7.88,3.01,115.0,0
10.2,0.33,0.52,0.036000000000000004,6.42,3.34,71.0,0
9.7,0.38,0.54,0.032,6.73,3.29,83.0,0
13.5,0.37,0.43,0.040999999999999995,7.54,3.07,93.0,1
9.6,0.04,0.36,0.046,6.779999999999999,3.24,69.0,0
9.1,0.42,0.47,0.049,6.45,3.16,153.0,0
10.7,0.42,0.43,0.033,7.58,3.17,113.0,0
9.0,0.32,0.36,0.035,6.86,2.88,138.0,0
9.0,0.34,0.42,0.05,7.54,3.03,136.0,0
8.7,0.41,0.39,0.046,7.34,3.32,106.0,0
11.8,0.28,0.57,0.038,6.1000000000000005,3.31,103.0,1
9.2,0.27,0.63,0.063,8.040000000000001,3.09,145.0,0
11.4,0.23,0.85,0.040999999999999995,7.140000000000001,3.1,77.0,0
10.2,0.22,0.41,0.048,6.965,3.25,144.0,0
9.8,0.34,0.49,0.035,7.819999999999999,3.08,117.0,0
11.5,0.17,0.35,0.035,5.37,3.27,88.0,0
9.9,0.28,0.51,0.051,6.85,3.16,127.0,0
9.2,0.34,0.41,0.034,5.359999999999999,3.23,73.0,0
9.4,0.28,0.5,0.053,6.25,3.06,95.0,0
11.1,0.44,0.34,0.027000000000000003,7.46,3.02,101.0,1
10.2,0.38,0.35,0.045,9.245,2.93,107.0,0
9.4,0.32,0.5,0.175,6.31,3.19,112.0,0
12.4,0.24,0.42,0.036000000000000004,6.42,3.29,86.0,1
10.6,0.28,0.72,0.062,7.28,3.16,144.0,0
9.5,0.26,0.38,0.042,7.82,3.07,120.0,0
11.0,0.41,0.54,0.03,7.130000000000001,3.22,84.0,0
11.2,0.44,0.73,0.043,6.550000000000001,3.14,83.0,1
11.7,0.44,0.43,0.028999999999999998,6.04,3.53,104.0,0
10.1,0.3,0.39,0.045,8.91,2.95,93.0,0
12.4,0.33,0.44,0.045,8.37,2.98,74.0,0
9.2,0.41,0.39,0.06,7.1000000000000005,2.99,68.0,0
10.0,0.36,0.31,0.040999999999999995,8.82,3.08,143.0,0
11.6,0.44,0.37,0.037000000000000005,7.84,3.06,97.0,0
9.0,0.3,0.44,0.037000000000000005,8.06,3.47,134.0,0
10.0,0.21,0.46,0.046,7.51,3.38,98.0,0
9.0,0.28,0.38,0.055,7.45,3.12,150.0,1
10.7,0.46,0.41,0.036000000000000004,7.77,3.02,84.0,0
8.7,0.27,0.36,0.042,7.01,3.3,105.0,0
8.9,0.3,0.46,0.07,6.94,2.86,135.0,0
10.3,0.46,0.53,0.047,7.949999999999999,3.03,118.0,0
10.5,0.22,0.6,0.047,6.86,3.39,132.0,0
9.7,0.24,0.57,0.031,6.58,3.39,140.0,1
11.0,0.33,0.56,0.047,6.99,3.12,88.0,0
10.7,0.29,0.57,0.046,6.34,3.48,105.0,0
11.4,0.34,0.51,0.045,7.44,3.23,61.0,0
10.2,0.4,0.33,0.036000000000000004,7.180000000000001,3.17,80.0,0
11.5,0.28,0.55,0.039,7.22,3.05,85.0,1
10.0,0.01,0.42,0.048,6.8100000000000005,3.19,50.0,0
11.8,0.29,0.44,0.036000000000000004,6.4399999999999995,3.06,75.0,0
8.7,0.68,0.41,0.042,7.8,3.05,104.0,0
10.5,0.29,0.68,0.045,7.69,3.34,127.0,0
12.8,0.31,0.53,0.036000000000000004,6.55,3.27,55.0,1
10.1,0.27,0.37,0.044000000000000004,5.76,3.28,115.0,0
10.1,0.41,0.53,0.047,7.76,3.2,124.0,0
9.3,0.47,0.49,0.168,8.040000000000001,2.9,143.0,0
10.9,0.32,0.66,0.03,7.7,3.17,105.0,0
10.0,0.16,0.47,0.038,7.09,3.15,112.0,0
9.4,0.24,0.54,0.064,6.97,3.32,97.0,0
10.3,0.29,0.47,0.042,6.49,3.19,145.0,0
10.1,0.24,0.5,0.059000000000000004,5.96,3.3,101.0,0
9.5,0.32,0.49,0.040999999999999995,9.24,3.17,176.0,0
11.3,0.32,0.6,0.045,7.72,3.08,71.0,1
9.5,0.25,0.48,0.044000000000000004,6.38,3.34,113.0,0
10.4,0.34,0.41,0.043,9.469999999999999,3.04,179.0,0
8.9,0.24,0.47,0.052000000000000005,7.06,3.13,160.0,0
11.9,0.33,0.84,0.027999999999999997,5.355,3.3,46.0,1
9.7,0.17,0.36,0.049,7.35,3.13,112.0,0
11.45,0.29,0.39,0.046,7.74,3.04,50.0,0
12.2,0.32,0.74,0.040999999999999995,8.33,2.92,149.0,0
10.5,0.24,0.56,0.040999999999999995,7.22,2.98,92.0,0
11.1,0.31,0.45,0.040999999999999995,8.4,2.99,74.0,0
11.3,0.36,0.54,0.043,7.8,3.29,87.0,0
9.6,0.29,0.4,0.055999999999999994,7.06,3.45,131.0,0
9.5,0.36,0.95,0.036000000000000004,7.08,3.27,77.0,1
10.0,0.28,0.36,0.057,6.54,3.26,61.0,0
11.0,0.38,0.48,0.04,6.33,3.47,95.0,0
9.5,0.51,0.6,0.039,7.81,3.06,142.0,0
9.5,0.29,0.6,0.136,6.9799999999999995,3.18,78.0,0
10.9,0.28,0.45,0.039,6.9799999999999995,3.11,84.0,1
11.3,0.44,0.75,0.051,6.5600000000000005,3.11,83.0,1
10.0,0.49,0.33,0.043,8.29,3.21,120.0,0
11.1,0.31,0.41,0.037000000000000005,6.205,3.41,90.0,1
9.7,0.32,0.56,0.038,7.73,3.04,137.0,0
11.2,0.25,0.48,0.04,6.85,2.87,57.0,0
9.7,0.5,0.45,0.127,6.16,3.1,115.0,0
9.0,0.28,0.39,0.051,7.15,2.96,120.0,1
12.1,0.32,0.71,0.033,6.75,3.19,69.0,1
8.9,0.38,0.82,0.055,8.6,3.34,119.0,0
9.4,0.26,0.38,0.049,7.38,3.15,74.0,0
9.2,0.21,0.46,0.044000000000000004,6.67,3.14,85.0,0
9.0,0.27,0.44,0.028999999999999998,5.64,3.34,82.0,0
8.7,0.49,0.39,0.042,6.81,3.28,117.0,0
10.7,0.26,0.36,0.057,6.220000000000001,3.24,124.0,0
9.5,0.2,0.43,0.11699999999999999,6.7700000000000005,3.24,122.0,0
10.4,0.54,0.7,0.046,6.45,3.19,118.0,0
9.2,0.49,0.43,0.046,6.67,3.24,153.0,0
11.4,0.31,0.69,0.035,6.79,3.27,55.0,1
8.0,0.21,0.42,0.033,4.69,3.34,70.0,0
12.0,0.34,0.44,0.02,7.1899999999999995,3.18,95.0,1
9.1,0.38,0.54,0.057999999999999996,7.034999999999999,3.23,177.0,0
10.56666667,0.25,0.57,0.048,7.01,3.28,138.0,0
11.6,0.35,0.62,0.036000000000000004,7.29,3.31,67.0,0
10.4,0.2,0.45,0.045,6.5,3.36,128.0,0
8.8,0.23,0.44,0.055999999999999994,7.19,3.17,159.0,0
12.1,0.33,0.5,0.028999999999999998,6.48,3.24,87.0,0
13.0,0.49,0.4,0.03,7.18,3.13,94.0,0
9.4,0.65,0.48,0.08,6.45,3.04,148.0,0
10.55,0.25,0.55,0.043,7.109999999999999,3.36,135.0,0
11.7,0.25,0.36,0.027999999999999997,7.07,3.14,60.0,0
9.3,0.25,0.5,0.040999999999999995,7.2,3.18,98.0,0
9.9,0.74,0.45,0.040999999999999995,6.8999999999999995,3.21,123.0,0
12.5,0.32,0.6,0.035,7.989999999999999,3.08,71.0,1
9.7,0.36,0.53,0.051,8.41,3.09,143.0,0
9.8,0.34,0.46,0.032,7.62,3.22,88.0,0
11.1,0.49,0.48,0.047,7.81,3.15,110.0,0
9.3,0.26,0.5,0.049,7.07,3.15,141.0,0
9.4,0.18,0.44,0.043,7.01,3.17,143.0,0
9.0,0.12,0.35,0.05,7.48,2.86,63.0,0
10.1,0.22,0.45,0.049,5.95,3.2,75.0,0
12.3,0.49,0.38,0.03,7.89,3.13,152.0,1
11.3,0.28,0.38,0.025,5.930000000000001,3.28,95.0,0
8.9,0.24,0.45,0.047,6.28,3.1,69.0,0
11.4,0.25,0.48,0.047,7.07,3.16,98.0,0
9.9,0.26,0.46,0.039,7.99,3.18,140.0,0
11.0,0.34,0.54,0.048,6.98,3.25,79.0,1
10.1,0.33,0.59,0.048,7.78,3.37,138.0,0
9.3,0.27,0.42,0.045,6.07,3.28,115.0,0
9.2,0.47,0.88,0.071,7.17,2.98,92.0,0
11.1,0.32,0.47,0.048,7.23,3.11,88.0,0
11.1,0.32,0.42,0.059000000000000004,6.76,3.18,70.0,0
10.5,0.34,0.45,0.046,8.07,3.05,127.0,0
8.9,0.3,0.46,0.055999999999999994,7.8,3.14,159.5,1
11.0,0.35,0.49,0.037000000000000005,7.2,3.13,72.0,0
9.1,0.56,0.4,0.055,6.62,2.98,132.0,0
10.3,0.19,0.43,0.042,6.220000000000001,3.16,78.0,0
11.0,0.49,0.32,0.03,7.590000000000001,2.99,106.0,1
13.2,0.28,0.5,0.027999999999999997,7.84,3.2,54.0,1
11.3,0.3,0.59,0.042,6.94,3.04,74.0,1
12.0,0.41,0.43,0.039,6.94,3.25,74.0,0
9.9,0.15,0.58,0.046,6.6000000000000005,2.99,87.0,0
8.7,0.74,0.4,0.039,7.6,3.02,119.0,0
9.0,0.28,0.57,0.063,6.69,2.89,103.0,0
13.1,1.23,0.43,0.035,7.85,3.03,243.0,0
10.2,0.2,0.37,0.044000000000000004,6.07,3.37,157.0,0
8.5,0.48,0.61,0.054000000000000006,6.68,2.98,127.0,0
12.1,0.48,0.58,0.115,6.625,3.24,75.0,0
8.8,0.64,0.53,0.033,7.83,3.0,116.0,0
11.5,0.24,0.28,0.044000000000000004,8.120000000000001,2.99,120.0,0
9.5,0.16,0.38,0.051,7.220000000000001,3.22,81.0,0
9.5,0.4,0.53,0.047,7.46,3.18,120.0,0
9.0,0.27,0.44,0.028999999999999998,5.64,3.34,82.0,0
10.4,0.26,0.5,0.031,8.01,3.13,67.0,0
9.4,0.35,0.54,0.18,7.0,3.11,124.0,0
9.8,0.35,0.5,0.034,6.75,3.17,139.0,0
10.5,0.34,0.37,0.04,8.72,3.04,20.0,0
9.5,0.72,0.57,0.061,6.83,3.09,144.0,0
12.2,0.21,0.48,0.037000000000000005,5.01,3.66,95.0,1
12.8,0.34,0.38,0.022000000000000002,6.02,3.22,63.0,1
11.1,0.49,0.54,0.037000000000000005,7.67,3.15,123.0,0
12.6,0.31,0.62,0.03,7.140000000000001,3.29,63.0,1
13.4,0.25,0.47,0.036000000000000004,7.529999999999999,3.21,89.0,0
12.1,0.36,0.36,0.037000000000000005,7.2,3.08,116.0,0
10.3,0.28,0.49,0.048,7.39,3.13,91.0,0
8.9,0.28,0.54,0.047,6.78,3.09,156.0,0
9.4,0.2,0.41,0.046,7.9799999999999995,3.15,107.0,0
10.0,0.33,0.55,0.057,7.56,3.1,79.0,0
11.2,0.42,0.72,0.043,6.43,3.13,83.0,1
9.4,0.25,0.38,0.038,6.57,3.28,103.0,0
9.4,0.22,0.36,0.03,5.66,3.24,72.0,0
11.3,0.25,0.4,0.046,5.9399999999999995,3.21,135.0,0
9.6,0.3,0.44,0.094,7.25,3.09,74.0,0
12.8,0.32,0.44,0.033,8.360000000000001,3.18,98.0,1
8.9,0.2,0.5,0.054000000000000006,7.75,3.11,166.0,0
9.3,0.34,0.4,0.043,6.8100000000000005,3.42,72.0,1
9.0,0.28,0.38,0.055,7.45,3.12,150.0,1
10.6,0.25,0.37,0.02,5.96,3.39,50.0,0
